holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,time,month,year,day
True,290.14,5.74,0.0,92,Thunderstorm,proximity thunderstorm with rain,2013-06-13 10:00:00,4634,10,6,2013,Thursday
True,302.91,0.0,0.0,1,Clear,sky is clear,2015-08-14 12:00:00,5376,12,8,2015,Friday
True,292.18,0.0,0.0,1,Clear,sky is clear,2015-09-13 11:00:00,3449,11,9,2015,Sunday
True,295.13,0.0,0.0,1,Mist,mist,2015-09-04 02:00:00,352,2,9,2015,Friday
True,281.84,0.0,0.0,90,Rain,heavy intensity rain,2017-04-19 16:00:00,6544,16,4,2017,Wednesday
True,279.48,0.0,0.0,1,Mist,mist,2017-04-04 08:00:00,6228,8,4,2017,Tuesday
True,294.63,0.25,0.0,90,Haze,haze,2015-07-16 12:00:00,5067,12,7,2015,Thursday
True,273.29,0.0,0.0,90,Clouds,overcast clouds,2013-03-11 18:00:00,4182,18,3,2013,Monday
True,273.89,0.0,0.0,90,Snow,heavy snow,2013-04-23 18:00:00,4641,18,4,2013,Tuesday
True,279.21,0.0,0.0,90,Drizzle,light intensity drizzle,2012-11-01 23:00:00,1222,23,11,2012,Thursday
True,289.07,0.0,0.0,90,Haze,haze,2018-09-19 19:00:00,3460,19,9,2018,Wednesday
True,290.14,5.74,0.0,92,Rain,heavy intensity rain,2013-06-13 10:00:00,4634,10,6,2013,Thursday
True,295.36,0.0,0.0,1,Mist,mist,2018-07-05 05:00:00,2412,5,7,2018,Thursday
True,278.46,0.0,0.0,40,Clouds,scattered clouds,2016-04-30 04:00:00,413,4,4,2016,Saturday
True,260.08,0.0,0.0,90,Clouds,overcast clouds,2017-03-11 08:00:00,3346,8,3,2017,Saturday
True,290.8,0.0,0.0,1,Mist,mist,2018-06-28 05:00:00,3121,5,6,2018,Thursday
True,292.12,0.51,0.0,1,Thunderstorm,proximity thunderstorm,2015-07-13 02:00:00,295,2,7,2015,Monday
True,287.15,0.0,0.0,90,Drizzle,drizzle,2013-09-14 21:00:00,2894,21,9,2013,Saturday
True,256.88,0.0,0.0,90,Clouds,overcast clouds,2014-02-04 21:00:00,3399,21,2,2014,Tuesday
True,287.4,0.0,0.0,90,Mist,mist,2013-05-29 23:00:00,1005,23,5,2013,Wednesday
True,300.81,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2016-07-11 15:00:00,4858,15,7,2016,Monday
True,293.58,0.0,0.0,40,Clouds,scattered clouds,2015-08-22 09:00:00,3572,9,8,2015,Saturday
True,296.61,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2018-08-01 15:00:00,5655,15,8,2018,Wednesday
True,288.62,0.25,0.0,90,Haze,haze,2014-05-08 11:00:00,4979,11,5,2014,Thursday
True,249.23,0.0,0.0,5,Mist,mist,2018-02-06 08:00:00,5009,8,2,2018,Tuesday
True,292.15,0.0,0.0,90,Mist,mist,2016-07-28 10:00:00,4066,10,7,2016,Thursday
True,267.4,0.0,0.0,90,Clouds,overcast clouds,2014-02-17 09:00:00,2778,9,2,2014,Monday
True,276.48,0.0,0.0,90,Clouds,overcast clouds,2012-10-27 12:00:00,5975,12,10,2012,Saturday
True,298.17,0.0,0.0,40,Clouds,scattered clouds,2016-08-01 21:00:00,2388,21,8,2016,Monday
True,293.86,1.02,0.0,5,Mist,mist,2018-08-25 21:00:00,3156,21,8,2018,Saturday
True,276.23,0.42,0.0,90,Rain,moderate rain,2016-04-28 07:00:00,6154,7,4,2016,Thursday
True,273.81,0.0,0.0,1,Clear,sky is clear,2016-11-12 06:00:00,1177,6,11,2016,Saturday
True,270.22,0.0,0.0,1,Clear,sky is clear,2017-03-16 09:00:00,5155,9,3,2017,Thursday
True,273.96,0.0,0.0,64,Mist,mist,2014-01-16 04:00:00,772,4,1,2014,Thursday
True,294.12,0.0,0.0,24,Clouds,few clouds,2013-06-18 21:00:00,2764,21,6,2013,Tuesday
True,265.86,0.0,0.0,90,Clouds,overcast clouds,2017-12-20 21:00:00,2533,21,12,2017,Wednesday
True,284.48,1.24,0.0,90,Mist,mist,2014-05-08 08:00:00,5653,8,5,2014,Thursday
True,294.66,0.0,0.0,1,Clear,sky is clear,2017-06-20 21:00:00,2739,21,6,2017,Tuesday
True,272.93,0.0,0.0,5,Clear,sky is clear,2015-11-28 16:00:00,4168,16,11,2015,Saturday
True,259.34,0.0,0.0,90,Mist,mist,2018-01-15 05:00:00,2183,5,1,2018,Monday
True,276.72,0.0,0.0,90,Clouds,overcast clouds,2014-03-27 04:00:00,834,4,3,2014,Thursday
True,285.73,0.31,0.0,1,Rain,light rain,2014-05-11 00:00:00,1150,0,5,2014,Sunday
True,296.28,0.0,0.0,5,Clear,sky is clear,2017-06-15 10:00:00,4816,10,6,2017,Thursday
True,273.99,0.0,0.0,1,Mist,mist,2012-11-21 05:00:00,2489,5,11,2012,Wednesday
True,284.55,0.0,0.0,40,Clouds,scattered clouds,2012-11-19 17:00:00,5908,17,11,2012,Monday
True,267.22,0.0,0.0,90,Mist,mist,2018-03-21 06:00:00,5538,6,3,2018,Wednesday
True,277.39,0.0,0.0,90,Clouds,overcast clouds,2014-04-02 14:00:00,5340,14,4,2014,Wednesday
True,256.91,0.0,0.0,75,Clouds,broken clouds,2014-02-04 01:00:00,296,1,2,2014,Tuesday
True,277.15,0.0,0.0,90,Clouds,overcast clouds,2018-03-02 17:00:00,6070,17,3,2018,Friday
True,275.9,0.0,0.0,40,Clouds,scattered clouds,2012-11-03 15:00:00,4314,15,11,2012,Saturday
True,284.16,0.0,0.0,90,Clouds,overcast clouds,2016-11-17 19:00:00,3151,19,11,2016,Thursday
True,274.547,0.0,0.0,32,Clouds,scattered clouds,2016-10-24 21:00:00,1936,21,10,2016,Monday
True,253.27,0.0,0.0,20,Clouds,few clouds,2014-01-28 21:00:00,2264,21,1,2014,Tuesday
True,266.08,0.0,0.0,40,Clouds,scattered clouds,2012-12-06 01:00:00,348,1,12,2012,Thursday
True,274.42,0.0,0.0,90,Clouds,overcast clouds,2017-04-28 00:00:00,796,0,4,2017,Friday
True,285.73,0.0,0.0,92,Rain,light rain,2013-06-07 21:00:00,3331,21,6,2013,Friday
True,277.93,0.0,0.0,90,Drizzle,light intensity drizzle,2016-04-07 13:00:00,5285,13,4,2016,Thursday
True,295.86,0.0,0.0,75,Clouds,broken clouds,2018-06-07 13:00:00,5094,13,6,2018,Thursday
True,299.79,0.0,0.0,5,Clear,sky is clear,2018-07-05 18:00:00,4115,18,7,2018,Thursday
True,268.86,0.0,0.0,64,Fog,fog,2013-12-28 06:00:00,1092,6,12,2013,Saturday
True,265.46,0.0,0.0,75,Clouds,broken clouds,2012-12-24 16:00:00,3759,16,12,2012,Monday
True,273.72,0.0,0.0,1,Clear,sky is clear,2018-04-02 12:00:00,4947,12,4,2018,Monday
True,270.63,0.0,0.0,90,Clouds,overcast clouds,2013-03-05 01:00:00,438,1,3,2013,Tuesday
True,285.84,0.0,0.0,90,Clouds,overcast clouds,2016-05-12 17:00:00,6049,17,5,2016,Thursday
True,289.67,0.0,0.0,1,Mist,mist,2016-09-16 00:00:00,648,0,9,2016,Friday
True,292.1,0.0,0.0,80,Rain,light rain,2013-07-30 23:00:00,1204,23,7,2013,Tuesday
True,247.15,0.0,0.0,75,Clouds,broken clouds,2014-01-06 12:00:00,2885,12,1,2014,Monday
True,273.46,0.0,0.0,90,Mist,mist,2017-04-11 03:00:00,331,3,4,2017,Tuesday
True,275.02,0.0,0.0,90,Drizzle,drizzle,2017-01-20 06:00:00,5279,6,1,2017,Friday
True,291.39,0.0,0.0,90,Rain,light rain,2016-08-27 13:00:00,4275,13,8,2016,Saturday
True,278.58,0.0,0.0,90,Drizzle,light intensity drizzle,2016-03-26 02:00:00,727,2,3,2016,Saturday
True,283.65,0.0,0.0,1,Clear,sky is clear,2015-10-21 19:00:00,3420,19,10,2015,Wednesday
True,305.15,0.0,0.0,1,Clear,sky is clear,2013-09-06 14:00:00,5770,14,9,2013,Friday
True,283.21,0.0,0.0,1,Clear,sky is clear,2018-04-23 23:00:00,963,23,4,2018,Monday
True,273.29,0.0,0.0,1,Clear,sky is clear,2018-03-12 12:00:00,4666,12,3,2018,Monday
True,277.27,0.0,0.0,1,Clear,sky is clear,2012-10-09 01:00:00,302,1,10,2012,Tuesday
True,276.53,0.0,0.0,90,Clouds,overcast clouds,2012-11-14 23:00:00,1841,23,11,2012,Wednesday
True,280.58,0.0,0.0,1,Clear,sky is clear,2017-04-06 11:00:00,5133,11,4,2017,Thursday
True,267.6,0.0,0.0,90,Snow,light snow,2016-12-06 20:00:00,2560,20,12,2016,Tuesday
True,278.15,0.0,0.0,90,Clouds,overcast clouds,2018-03-18 14:00:00,4783,14,3,2018,Sunday
True,294.08,3.05,0.0,0,Rain,moderate rain,2016-08-16 19:00:00,2703,19,8,2016,Tuesday
True,285.059,0.0,0.0,68,Clouds,broken clouds,2017-02-19 23:00:00,1030,23,2,2017,Sunday
True,274.08,0.0,0.0,90,Rain,light rain,2016-11-23 02:00:00,257,2,11,2016,Wednesday
True,292.07,0.0,0.0,90,Rain,moderate rain,2018-06-26 10:00:00,4452,10,6,2018,Tuesday
True,307.0,0.0,0.0,0,Clear,Sky is Clear,2013-08-26 17:00:00,5813,17,8,2013,Monday
True,280.17,0.0,0.0,90,Clouds,overcast clouds,2018-09-30 06:00:00,802,6,9,2018,Sunday
True,268.76,0.0,0.0,90,Mist,mist,2013-02-25 11:00:00,4271,11,2,2013,Monday
True,287.43,0.0,0.0,92,Rain,light rain,2016-09-27 14:00:00,4505,14,9,2016,Tuesday
True,302.12,0.0,0.0,76,Clouds,broken clouds,2015-07-25 14:00:00,3095,14,7,2015,Saturday
True,266.2,0.0,0.0,1,Clear,sky is clear,2013-03-24 09:00:00,2742,9,3,2013,Sunday
True,283.01,0.0,0.0,90,Mist,mist,2017-05-21 11:00:00,4238,11,5,2017,Sunday
True,293.81,0.0,0.0,1,Clear,sky is clear,2015-08-14 04:00:00,835,4,8,2015,Friday
True,291.16,0.0,0.0,75,Rain,light rain,2016-07-08 05:00:00,2695,5,7,2016,Friday
True,290.55,0.0,0.0,80,Clouds,broken clouds,2016-09-24 10:00:00,4404,10,9,2016,Saturday
True,287.87,0.0,0.0,1,Clear,sky is clear,2015-07-01 05:00:00,2886,5,7,2015,Wednesday
True,291.02,0.0,0.0,1,Clear,sky is clear,2017-08-20 06:00:00,972,6,8,2017,Sunday
True,288.54,0.0,0.0,90,Mist,mist,2017-04-25 15:00:00,5648,15,4,2017,Tuesday
True,270.79,0.0,0.0,1,Clear,sky is clear,2016-02-29 00:00:00,472,0,2,2016,Monday
True,293.94,0.0,0.0,1,Clear,sky is clear,2018-07-18 09:00:00,5129,9,7,2018,Wednesday
True,277.9,1.52,0.0,90,Mist,mist,2016-04-28 21:00:00,2819,21,4,2016,Thursday
True,291.53,2.67,0.0,90,Thunderstorm,proximity thunderstorm with rain,2016-07-10 07:00:00,1897,7,7,2016,Sunday
True,299.38,0.0,0.0,1,Clear,sky is clear,2014-07-06 21:00:00,3027,21,7,2014,Sunday
True,271.15,0.0,0.0,90,Mist,mist,2018-03-05 22:00:00,694,22,3,2018,Monday
True,276.13,0.0,0.0,90,Clouds,overcast clouds,2012-11-03 19:00:00,3404,19,11,2012,Saturday
True,265.41,0.0,0.0,90,Haze,haze,2017-12-06 19:00:00,3061,19,12,2017,Wednesday
True,256.05,0.0,0.0,20,Haze,haze,2012-12-31 06:00:00,3092,6,12,2012,Monday
True,268.44,0.0,0.0,90,Clouds,overcast clouds,2015-11-27 03:00:00,287,3,11,2015,Friday
True,274.42,0.0,0.0,90,Snow,snow,2017-10-27 07:00:00,5582,7,10,2017,Friday
True,289.55,0.0,0.0,1,Clear,sky is clear,2017-07-15 00:00:00,1643,0,7,2017,Saturday
True,285.73,0.85,0.0,90,Rain,moderate rain,2016-05-11 17:00:00,5786,17,5,2016,Wednesday
True,292.29,0.0,0.0,90,Rain,moderate rain,2017-08-09 13:00:00,4699,13,8,2017,Wednesday
True,301.37,0.0,0.0,12,Rain,moderate rain,2013-07-18 21:00:00,3041,21,7,2013,Thursday
True,281.64,0.0,0.0,1,Clear,sky is clear,2013-05-24 03:00:00,389,3,5,2013,Friday
True,260.09,0.0,0.0,1,Clear,sky is clear,2013-03-03 08:00:00,1827,8,3,2013,Sunday
True,271.68,0.0,0.0,1,Mist,mist,2016-11-27 01:00:00,697,1,11,2016,Sunday
True,291.872,0.0,0.0,88,Clouds,overcast clouds,2016-10-16 16:00:00,4550,16,10,2016,Sunday
True,294.55,0.0,0.0,1,Clear,sky is clear,2017-10-17 15:00:00,5873,15,10,2017,Tuesday
True,287.86,0.0,0.0,0,Clear,Sky is Clear,2016-10-05 14:00:00,4949,14,10,2016,Wednesday
True,296.14,0.0,0.0,75,Clouds,broken clouds,2014-07-03 13:00:00,5779,13,7,2014,Thursday
True,275.42,0.0,0.0,5,Clear,sky is clear,2018-03-15 18:00:00,4771,18,3,2018,Thursday
True,271.15,0.0,0.0,90,Snow,light snow,2016-03-19 02:00:00,586,2,3,2016,Saturday
True,266.87,0.0,0.0,90,Clouds,overcast clouds,2016-01-05 03:00:00,309,3,1,2016,Tuesday
True,299.15,0.0,0.0,1,Clear,sky is clear,2014-08-06 12:00:00,5528,12,8,2014,Wednesday
True,255.95,0.0,0.0,90,Clouds,overcast clouds,2016-12-15 20:00:00,2906,20,12,2016,Thursday
True,275.49,0.0,0.0,90,Clouds,overcast clouds,2015-12-11 08:00:00,5570,8,12,2015,Friday
True,256.12,0.0,0.0,64,Clouds,broken clouds,2013-12-30 19:00:00,2337,19,12,2013,Monday
True,268.94,0.0,0.0,90,Clouds,overcast clouds,2015-11-27 01:00:00,393,1,11,2015,Friday
True,273.51,0.0,0.0,90,Clouds,overcast clouds,2017-11-16 20:00:00,3132,20,11,2017,Thursday
True,285.9,0.0,0.0,1,Clear,sky is clear,2016-09-11 07:00:00,1859,7,9,2016,Sunday
True,289.66,0.0,0.0,1,Clear,sky is clear,2015-08-25 10:00:00,4742,10,8,2015,Tuesday
True,291.86,0.0,0.0,75,Clouds,broken clouds,2017-08-20 08:00:00,1929,8,8,2017,Sunday
True,276.28,0.0,0.0,40,Rain,light rain,2018-04-13 09:00:00,5227,9,4,2018,Friday
True,280.81,0.0,0.0,90,Rain,light rain,2016-03-26 17:00:00,4418,17,3,2016,Saturday
True,299.29,0.0,0.0,75,Clouds,broken clouds,2017-09-19 17:00:00,6187,17,9,2017,Tuesday
True,262.87,0.0,0.0,90,Mist,mist,2012-12-30 11:00:00,3508,11,12,2012,Sunday
True,297.7,0.3,0.0,75,Haze,haze,2015-08-22 18:00:00,4304,18,8,2015,Saturday
True,263.42,0.0,0.0,1,Clear,sky is clear,2018-04-05 01:00:00,384,1,4,2018,Thursday
True,295.46,0.25,0.0,90,Rain,heavy intensity rain,2016-07-23 14:00:00,2,14,7,2016,Saturday
True,295.44,0.0,0.0,40,Clouds,scattered clouds,2016-07-01 16:00:00,5017,16,7,2016,Friday
True,290.0,0.0,0.0,1,Clear,sky is clear,2014-07-10 02:00:00,404,2,7,2014,Thursday
True,295.72,0.0,0.0,90,Mist,mist,2018-07-13 02:00:00,350,2,7,2018,Friday
True,267.74,0.0,0.0,1,Clear,sky is clear,2013-03-26 08:00:00,5829,8,3,2013,Tuesday
True,290.94,0.94,0.0,44,Mist,mist,2014-06-02 07:00:00,5891,7,6,2014,Monday
True,285.82,0.0,0.0,1,Mist,mist,2018-08-22 04:00:00,994,4,8,2018,Wednesday
True,277.22,0.0,0.0,90,Clouds,overcast clouds,2018-03-04 15:00:00,4226,15,3,2018,Sunday
True,281.79,0.0,0.0,90,Drizzle,drizzle,2016-03-15 22:00:00,1776,22,3,2016,Tuesday
True,275.15,0.0,0.0,90,Mist,mist,2016-11-24 17:00:00,2825,17,11,2016,Thursday
True,259.93,0.0,0.0,97,Clouds,overcast clouds,2013-02-04 22:00:00,1396,22,2,2013,Monday
True,264.29,0.0,0.0,1,Mist,mist,2018-02-23 23:00:00,2105,23,2,2018,Friday
True,284.08,0.0,0.0,1,Clear,sky is clear,2017-03-19 17:00:00,4206,17,3,2017,Sunday
True,274.08,0.0,0.0,90,Drizzle,drizzle,2018-03-26 21:00:00,2012,21,3,2018,Monday
True,271.84,0.0,0.0,75,Clouds,broken clouds,2015-11-26 18:00:00,3027,18,11,2015,Thursday
True,301.15,0.0,0.0,75,Clouds,broken clouds,2018-05-27 22:00:00,2565,22,5,2018,Sunday
True,273.0,0.0,0.0,1,Fog,fog,2012-11-21 06:00:00,5343,6,11,2012,Wednesday
True,292.27,0.0,0.0,75,Clouds,broken clouds,2013-06-02 11:00:00,4184,11,6,2013,Sunday
True,274.08,0.0,0.0,90,Drizzle,light intensity drizzle,2015-12-01 04:00:00,990,4,12,2015,Tuesday
True,293.53,6.35,0.0,90,Thunderstorm,proximity thunderstorm,2016-07-05 20:00:00,1975,20,7,2016,Tuesday
True,270.54,0.0,0.0,75,Clouds,broken clouds,2014-03-15 12:00:00,4636,12,3,2014,Saturday
True,267.96,0.0,0.0,5,Clear,sky is clear,2017-02-03 17:00:00,6045,17,2,2017,Friday
True,287.56,0.0,0.0,1,Clear,sky is clear,2017-09-27 20:00:00,3216,20,9,2017,Wednesday
True,274.18,0.0,0.0,75,Clouds,broken clouds,2014-03-26 13:00:00,4857,13,3,2014,Wednesday
True,245.7,0.0,0.0,0,Clear,sky is clear,2013-02-02 06:00:00,1198,6,2,2013,Saturday
True,258.42,0.0,0.0,1,Clear,sky is clear,2018-02-01 15:00:00,5961,15,2,2018,Thursday
True,257.81,0.0,0.0,40,Clouds,scattered clouds,2012-12-11 18:00:00,4415,18,12,2012,Tuesday
True,294.42,0.0,0.0,40,Clouds,scattered clouds,2016-06-02 15:00:00,5772,15,6,2016,Thursday
True,274.08,0.0,0.0,90,Rain,moderate rain,2016-12-25 14:00:00,2506,14,12,2016,Sunday
True,292.96,0.0,0.0,90,Drizzle,light intensity drizzle,2017-06-22 16:00:00,6196,16,6,2017,Thursday
True,270.54,0.0,0.0,75,Snow,heavy snow,2013-03-13 18:00:00,4628,18,3,2013,Wednesday
True,264.81,0.0,0.0,90,Clouds,overcast clouds,2014-03-04 14:00:00,5234,14,3,2014,Tuesday
True,288.03,0.25,0.0,80,Rain,light rain,2016-09-25 20:00:00,2710,20,9,2016,Sunday
True,299.78,0.0,0.0,1,Clear,sky is clear,2015-08-07 17:00:00,5137,17,8,2015,Friday
True,293.86,0.0,0.0,1,Clear,sky is clear,2014-05-23 11:00:00,5062,11,5,2014,Friday
True,273.29,0.0,0.0,1,Mist,mist,2018-01-21 06:00:00,1070,6,1,2018,Sunday
True,292.75,0.0,0.0,90,Rain,moderate rain,2017-06-28 12:00:00,4891,12,6,2017,Wednesday
True,275.72,0.0,0.0,90,Rain,light rain,2016-04-08 00:00:00,739,0,4,2016,Friday
True,273.71,0.0,0.0,90,Mist,mist,2016-01-08 10:00:00,4428,10,1,2016,Friday
True,274.29,0.0,0.0,1,Clear,sky is clear,2017-11-21 03:00:00,381,3,11,2017,Tuesday
True,285.02,0.0,0.0,75,Clouds,broken clouds,2016-11-15 14:00:00,5003,14,11,2016,Tuesday
True,287.23,0.0,0.0,90,Drizzle,drizzle,2017-09-26 02:00:00,229,2,9,2017,Tuesday
True,273.16,0.0,0.0,64,Clouds,broken clouds,2013-11-30 20:00:00,2896,20,11,2013,Saturday
True,294.87,0.0,0.0,1,Clear,sky is clear,2014-07-31 21:00:00,3222,21,7,2014,Thursday
True,272.09,0.0,0.0,90,Haze,haze,2017-01-17 10:00:00,4263,10,1,2017,Tuesday
True,298.42,0.0,0.0,1,Clear,sky is clear,2017-07-06 00:00:00,694,0,7,2017,Thursday
True,286.26,0.0,0.0,90,Haze,haze,2013-05-28 11:00:00,4472,11,5,2013,Tuesday
True,268.31,0.0,0.0,90,Clouds,overcast clouds,2013-03-03 22:00:00,2229,22,3,2013,Sunday
True,271.58,0.0,0.0,90,Snow,light snow,2017-01-25 23:00:00,1051,23,1,2017,Wednesday
True,277.01,0.0,0.0,90,Mist,mist,2015-12-13 12:00:00,4212,12,12,2015,Sunday
True,268.35,0.0,0.0,1,Mist,mist,2017-11-13 04:00:00,819,4,11,2017,Monday
True,292.32,2.1,0.0,90,Thunderstorm,thunderstorm,2014-06-01 05:00:00,709,5,6,2014,Sunday
True,304.95,0.0,0.0,75,Clouds,broken clouds,2018-07-11 16:00:00,6522,16,7,2018,Wednesday
True,257.94,0.0,0.0,1,Clear,sky is clear,2018-01-16 13:00:00,4608,13,1,2018,Tuesday
True,286.01,0.0,0.0,20,Clouds,few clouds,2017-05-08 10:00:00,4384,10,5,2017,Monday
True,285.86,0.0,0.0,1,Clear,sky is clear,2017-08-31 05:00:00,3172,5,8,2017,Thursday
True,298.08,0.0,0.0,1,Clear,sky is clear,2016-06-29 20:00:00,2581,20,6,2016,Wednesday
True,280.17,0.0,0.0,75,Clouds,broken clouds,2013-04-08 15:00:00,5595,15,4,2013,Monday
True,286.64,0.38,0.0,90,Mist,mist,2013-10-03 11:00:00,4853,11,10,2013,Thursday
True,292.29,0.0,0.0,90,Mist,mist,2018-05-31 00:00:00,695,0,5,2018,Thursday
True,279.44,0.0,0.0,90,Clouds,overcast clouds,2017-11-30 02:00:00,284,2,11,2017,Thursday
True,300.59,0.0,0.0,40,Clouds,scattered clouds,2015-07-14 14:00:00,4654,14,7,2015,Tuesday
True,299.16,0.0,0.0,75,Clouds,broken clouds,2013-07-01 18:00:00,4646,18,7,2013,Monday
True,296.78,0.0,0.0,88,Mist,mist,2013-06-27 08:00:00,6208,8,6,2013,Thursday
True,284.75,0.0,0.0,1,Clear,sky is clear,2015-10-14 23:00:00,992,23,10,2015,Wednesday
True,264.28,0.0,0.0,75,Clouds,broken clouds,2017-11-10 10:00:00,4584,10,11,2017,Friday
True,272.73,0.0,0.0,90,Mist,mist,2018-04-14 00:00:00,625,0,4,2018,Saturday
True,276.29,0.0,0.0,90,Rain,light rain,2013-01-11 17:00:00,5668,17,1,2013,Friday
True,301.9,0.0,0.0,40,Clouds,scattered clouds,2014-08-03 14:00:00,4720,14,8,2014,Sunday
True,274.52,0.0,0.0,90,Mist,mist,2012-12-16 19:00:00,2597,19,12,2012,Sunday
True,293.75,0.0,0.0,90,Mist,mist,2017-06-11 22:00:00,2072,22,6,2017,Sunday
True,294.66,0.0,0.0,0,Clear,Sky is Clear,2013-09-04 10:00:00,4709,10,9,2013,Wednesday
True,281.46,0.0,0.0,75,Clouds,broken clouds,2016-03-21 21:00:00,2178,21,3,2016,Monday
True,269.47,0.0,0.0,90,Haze,haze,2017-02-07 09:00:00,4140,9,2,2017,Tuesday
True,288.57,0.0,0.0,0,Clear,Sky is Clear,2016-09-19 21:00:00,2073,21,9,2016,Monday
True,276.02,0.0,0.0,1,Clear,sky is clear,2016-04-10 04:00:00,382,4,4,2016,Sunday
True,276.15,0.0,0.0,90,Mist,mist,2017-03-27 04:00:00,805,4,3,2017,Monday
True,275.45,0.0,0.0,1,Clear,sky is clear,2012-10-31 21:00:00,2539,21,10,2012,Wednesday
True,264.61,0.0,0.0,20,Snow,light snow,2017-12-06 09:00:00,5485,9,12,2017,Wednesday
True,259.21,0.0,0.0,90,Snow,snow,2018-02-07 03:00:00,337,3,2,2018,Wednesday
True,276.56,0.0,0.0,90,Clouds,overcast clouds,2012-10-26 16:00:00,6348,16,10,2012,Friday
True,299.79,0.0,0.0,5,Clear,sky is clear,2017-07-15 21:00:00,3224,21,7,2017,Saturday
True,286.86,1.02,0.0,90,Rain,moderate rain,2016-05-09 17:00:00,5922,17,5,2016,Monday
True,290.99,0.0,0.0,90,Clouds,overcast clouds,2015-11-05 12:00:00,5039,12,11,2015,Thursday
True,270.98,0.0,0.0,90,Snow,heavy snow,2013-01-17 15:00:00,5873,15,1,2013,Thursday
True,276.411,0.0,0.0,0,Clear,Sky is Clear,2017-02-17 10:00:00,4841,10,2,2017,Friday
True,295.01,0.0,0.0,40,Haze,haze,2017-09-02 12:00:00,4840,12,9,2017,Saturday
True,292.15,0.0,0.0,40,Clouds,scattered clouds,2017-05-15 18:00:00,4212,18,5,2017,Monday
True,298.17,0.0,0.0,1,Clear,sky is clear,2016-08-31 16:00:00,6170,16,8,2016,Wednesday
True,295.08,0.0,0.0,75,Clouds,broken clouds,2018-05-29 07:00:00,6106,7,5,2018,Tuesday
True,287.86,0.25,0.0,0,Rain,light rain,2013-06-17 04:00:00,816,4,6,2013,Monday
True,288.75,0.0,0.0,90,Clouds,overcast clouds,2015-10-05 15:00:00,5825,15,10,2015,Monday
True,260.67,0.0,0.0,1,Clear,sky is clear,2012-12-27 11:00:00,4434,11,12,2012,Thursday
True,265.35,0.0,0.0,90,Clouds,overcast clouds,2014-02-15 21:00:00,2682,21,2,2014,Saturday
True,296.28,0.0,0.0,12,Clouds,few clouds,2016-08-08 10:00:00,4061,10,8,2016,Monday
True,298.74,0.0,0.0,1,Clear,sky is clear,2016-05-21 15:00:00,4473,15,5,2016,Saturday
True,292.9,0.0,0.0,64,Clouds,broken clouds,2013-09-27 09:00:00,5147,9,9,2013,Friday
True,297.14,0.0,0.0,75,Clouds,broken clouds,2018-08-07 16:00:00,6471,16,8,2018,Tuesday
True,288.79,0.0,0.0,40,Clouds,scattered clouds,2015-10-21 16:00:00,6378,16,10,2015,Wednesday
True,262.71,0.0,0.0,90,Mist,mist,2018-03-07 06:00:00,5670,6,3,2018,Wednesday
True,285.58,0.0,0.0,75,Clouds,broken clouds,2017-09-18 06:00:00,5877,6,9,2017,Monday
True,277.82,0.0,0.0,90,Rain,moderate rain,2016-11-27 18:00:00,3732,18,11,2016,Sunday
True,293.91,0.0,0.0,1,Mist,mist,2017-09-24 03:00:00,412,3,9,2017,Sunday
True,282.69,0.0,0.0,40,Clouds,scattered clouds,2017-05-23 06:00:00,5930,6,5,2017,Tuesday
True,260.77,0.0,0.0,1,Clear,sky is clear,2014-02-22 01:00:00,437,1,2,2014,Saturday
True,250.22,0.0,0.0,5,Clear,sky is clear,2017-12-31 13:00:00,3212,13,12,2017,Sunday
True,291.69,0.0,0.0,1,Clear,sky is clear,2017-07-28 02:00:00,502,2,7,2017,Friday
True,272.78,0.0,0.0,1,Clear,sky is clear,2016-12-28 22:00:00,2231,22,12,2016,Wednesday
True,269.48,0.0,0.0,1,Clear,sky is clear,2017-01-01 04:00:00,500,4,1,2017,Sunday
True,294.54,0.0,0.0,1,Clear,sky is clear,2014-07-16 11:00:00,4982,11,7,2014,Wednesday
True,293.5,0.0,0.0,75,Rain,light rain,2018-07-20 11:00:00,4823,11,7,2018,Friday
True,295.66,0.0,0.0,8,Clear,sky is clear,2013-06-28 00:00:00,792,0,6,2013,Friday
True,303.6,0.0,0.0,8,Clear,sky is clear,2013-07-13 15:00:00,4378,15,7,2013,Saturday
True,294.52,0.0,0.0,1,Clear,sky is clear,2017-06-30 11:00:00,4725,11,6,2017,Friday
True,301.2,0.0,0.0,1,Clear,sky is clear,2015-09-15 14:00:00,5351,14,9,2015,Tuesday
True,295.83,0.0,0.0,75,Clouds,broken clouds,2018-09-17 03:00:00,344,3,9,2018,Monday
True,292.65,0.0,0.0,90,Drizzle,heavy intensity drizzle,2018-06-18 08:00:00,5765,8,6,2018,Monday
True,271.28,0.0,0.0,75,Fog,fog,2016-11-27 05:00:00,469,5,11,2016,Sunday
True,271.48,0.0,0.0,90,Clouds,overcast clouds,2013-03-12 15:00:00,5702,15,3,2013,Tuesday
True,275.87,0.0,0.0,1,Clear,sky is clear,2018-04-17 22:00:00,3294,22,4,2018,Tuesday
True,296.95,1.78,0.0,90,Mist,mist,2018-08-27 01:00:00,337,1,8,2018,Monday
